"SUID","ACC","CAZY","CLASS","Cluster Size","Description","Domain","EC","EFI_ID","FAMILY","GDNA","GENUS","GI","GN","GO","HMP_Body_Site","HMP_Oxygen","IPRO","name","ORDER","Organism","PDB","PFAM","PHYLUM","selected","Sequence_Length","shared name","SPECIES","STATUS","Swissprot_Description","Taxonomy_ID","Uniprot_ID"
"1176643","I3BGX2|A0A0M3FV48|A0A0D0IKI4|E1X9A8|A0A0Y0E828|A4MX92|F2C316|E1W226|P43753|A0A0K9L8T3|A0A0M1GQI0|F9GV14|E7A7J5|F9GQ10|H1LQR3|F9GX00|A5UFY2|F9H2V8|A0A0E1WKJ5|A0A0Y7P2Q7|A4NZ02|A0A0E1SL50|Q4QP10|A0A0M3G1K4|A4N586|A0A0Y7IS22|F9Q9A3|I3DM28|A0A0M3G8W4|A0A0H3PG46","None","Gammaproteobacteria|Bacilli|NA","30","Formate C-acetyltransferase |Pyruvate formate-lyase |Formate acetyltransferase 1 |Pyruvate formate lyase I |Formate acetyltransferase |Formate acetyltransferase|Sec-independent translocase |Phosphatidylserine decarboxylase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:EIJ30615.1}|2.3.1.54 {ECO:0000313|EMBL:KKZ52770.1}|2.3.1.54 {ECO:0000313|EMBL:KIP48963.1, ECO:0000313|EMBL:KIS36507.1}|None|2.3.1.54 {ECO:0000313|EMBL:CVQ04908.1}|2.3.1.54 {ECO:0000313|EMBL:EGF14772.1}|2.3.1.54|2.3.1.54 {ECO:0000313|EMBL:KMZ28017.1}|2.3.1.54 {ECO:0000313|EMBL:KOQ98201.1}|2.3.1.54 {ECO:0000313|EMBL:CWX49424.1}|2.3.1.54 {ECO:0000313|EMBL:AAX87237.1}|2.3.1.54 {ECO:0000313|EMBL:KKZ55757.1}|2.3.1.54 {ECO:0000313|EMBL:CWW82183.1}|2.3.1.54 {ECO:0000313|EMBL:EGV05857.1}|2.3.1.54 {ECO:0000313|EMBL:EIJ72771.1}|2.3.1.54 {ECO:0000313|EMBL:KKZ59461.1}|4.1.1.65 {ECO:0000313|EMBL:EDJ92415.1}","NA","Pasteurellaceae|Streptococcaceae|NA","False|True","Haemophilus|Streptococcus|NA","386416101:1|821494981:1|755242604:5|491888082:1|None|144978948:0|494054197:1|301154950:1|1573136:2|900997307:1|924277545:1|341949105:1|317433652:1|341948567:1|371756985:1|341955611:0|148718560:0|341956742:0|260094546:0|1006061274:0|145273805:0|145271132:1|81336800:1|821498089:1|144983085:0|617570877:23|343393299:0|386908072:1|822522830:1","HMPREF1119_1586|AAX16_09175|NTHI1209_02162|HIB_02310|ERS515107_02516|CGSHi22121_05670|HMPREF9095_1590|PARA_03060|pflB|ABN48_03425|ABW51_01285|GGA_1162|HIBPF_20040|GG9_1155|HMPREF9096_01639|GGC_0220|CGSHiGG_03495|GGE_0204|HIAG_00824|ERS515286_01617|CGSHiR3021_03663|CGSHiII_03156|NTHI0269|AAX15_03200|CGSHi22421_01232|ERS515255_01553|HMPREF9952_2079|HMPREF1053_0954|AAX18_02015|CGSHi3655_04926","0008861 formate C-acetyltransferase activity|0016829 lyase activity|0016740 transferase activity|0004609 phosphatidylserine decarboxylase activity","Not Specified|None|Airways|Skin|Oral|Eye|Ear","Not Specified|None|Facultative|Anaerobe,Facultative","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","F9H2V8","Pasteurellales|Lactobacillales|NA","Haemophilus parainfluenzae HK2019.|Haemophilus haemolyticus.|Haemophilus influenzae.|Haemophilus influenzae  (strain 10810)|Streptococcus pneumoniae.|Haemophilus influenzae 22.1-21.|Haemophilus aegyptius ATCC 11116.|Haemophilus parainfluenzae  (strain T3T1)|Haemophilus influenzae  (strain ATCC 51907 / DSM 11121 / KW20 / Rd)|Haemophilus sp. C1.|Haemophilus haemolyticus M21127.|Haemophilus influenzae F3031.|Haemophilus haemolyticus M19501.|Haemophilus sp. oral taxon 851 str. F0397.|Haemophilus haemolyticus M21621.|Haemophilus influenzae  (strain PittGG)|Haemophilus haemolyticus M21639.|Haemophilus influenzae NT127.|Haemophilus influenzae 22.4-21.|Haemophilus influenzae PittII.|Haemophilus influenzae  (strain 86-028NP)|Haemophilus influenzae R3021.|Haemophilus pittmaniae HK 85.|Haemophilus haemolyticus HK386.|Haemophilus influenzae  (strain NTHi 3655)","None","PF01228 Gly_radical|PF02901 PFL","Proteobacteria|Firmicutes|NA","false","770|496|738|772","F9H2V8","Haemophilus parainfluenzae|Haemophilus haemolyticus|Haemophilus influenzae|Streptococcus pneumoniae|Haemophilus aegyptius|Haemophilus sp. C1|Haemophilus sp. oral taxon 851|NA","Unreviewed|Reviewed","NA|Formate acetyltransferase","1095746|726|727|862964|1313|374927|888728|862965|71421|1661745|1028804|866630|1028803|762965|1028805|374931|1028806|656913|375063|374933|281310|375432|1035188|1095742|375177","I3BGX2_HAEPA|A0A0M3FV48_HAEH|A0A0D0IKI4_HAEI|E1X9A8_HAEI1|A0A0Y0E828_STRE|A4MX92_HAEIF|F2C316_HAEAE|E1W226_HAEP3|PFLB_HAEIN|A0A0K9L8T3_HAEI|A0A0M1GQI0_9PAS|F9GV14_HAEHA|E7A7J5_HAEIF|F9GQ10_HAEHA|H1LQR3_9PAST|F9GX00_HAEHA|A5UFY2_HAEIG|F9H2V8_HAEHA|A0A0E1WKJ5_HAEI|A0A0Y7P2Q7_HAEI|A4NZ02_HAEIF|A0A0E1SL50_HAEI|Q4QP10_HAEI8|A0A0M3G1K4_HAEH|A4N586_HAEIF|A0A0Y7IS22_HAEI|F9Q9A3_9PAST|I3DM28_HAEHA|A0A0M3G8W4_HAEH|A0A0H3PG46_HAEI"
"1176644","F2N7D5","None","Coriobacteriia","1","Pyruvate formate-lyase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:AEB06610.1}","NA","Coriobacteriaceae","False","Coriobacterium","328455416:1","Corgl_0492","0008861 formate C-acetyltransferase activity|0016829 lyase activity","None","None","IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","F2N7D5","Coriobacteriales","Coriobacterium glomerans  (strain ATCC 49209 / DSM 20642 / JCM 10262 /PW2)","None","PF01228 Gly_radical|PF02901 PFL","Actinobacteria","false","772","F2N7D5","Coriobacterium glomerans","Unreviewed","NA","700015","F2N7D5_CORGP"
"1176645","N0BKU3","None","Archaeoglobi","1","Pyruvate formate-lyase ","Archaea","None","NA","Archaeoglobaceae","False","Archaeoglobus","484592498:1","Asulf_01141","0016829 lyase activity","None","None","IPR001150 Gly_radical|IPR010098 PFL2|IPR004184 PFL_dom","N0BKU3","Archaeoglobales","Archaeoglobus sulfaticallidus PM70-1.","None","PF01228 Gly_radical|PF02901 PFL","Euryarchaeota","false","773","N0BKU3","Archaeoglobus sulfaticallidus","Unreviewed","NA","387631","N0BKU3_9EURY"
"1176630","A0A0A2ZB41|U1H2S0|A0A0A2XY14|A0A0A3A0G9|F4HDW7|A0A0A2YRP8|A0A0A2YWN6|A0A0A2Z3R3|A0A0A2YMD5","None","Gammaproteobacteria|NA","9","Pyruvate formate-lyase |Keto-acid formate acetyltransferase |Putative formate acetyltransferase 2 ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:KGQ54323.1}|2.3.1.54 {ECO:0000313|EMBL:ERF79068.1}|2.3.1.54 {ECO:0000313|EMBL:KGQ30179.1}|2.3.1.54 {ECO:0000313|EMBL:KGQ61192.1}|None|2.3.1.54 {ECO:0000313|EMBL:KGQ46752.1}|2.3.1.54 {ECO:0000313|EMBL:KGQ41704.1}|2.3.1.54 {ECO:0000313|EMBL:KGQ44179.1}|2.3.1.54 {ECO:0000313|EMBL:KGQ38499.1}","NA","Pasteurellaceae|NA","False","Gallibacterium|NA","517157491:1|540072956:1|702400650:1|703614987:1|503512160:1|703620909:6|702413537:1|703606034:3|702409982:1","IE01_10020|N561_03150|P375_10745|IO48_07840|UMN179_01913|IO49_02640|JP30_04180|IO46_06345|JP36_02335","0008861 formate C-acetyltransferase activity|0016829 lyase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0A2ZB41","Pasteurellales|NA","Gallibacterium anatis DSM 16844 = F 149.|Gallibacterium anatis 12656/12.|Gallibacterium genomosp. 2.|Gallibacterium anatis 4895.|Gallibacterium anatis  (strain UMN179)|Gallibacterium anatis.|Gallibacterium anatis IPDH697-78.|Gallibacterium genomosp. 1.","None","PF01228 Gly_radical|PF02901 PFL","Proteobacteria|NA","false","770","A0A0A2ZB41","Gallibacterium anatis|NA","Unreviewed","NA","1121910|1195244|155517|1396510|1005058|750|1396514|155515","A0A0A2ZB41_9PAS|U1H2S0_9PAST|A0A0A2XY14_9PAS|A0A0A3A0G9_9PAS|F4HDW7_GALAU|A0A0A2YRP8_9PAS|A0A0A2YWN6_9PAS|A0A0A2Z3R3_9PAS|A0A0A2YMD5_9PAS"
"1176631","D9PCY7|E0EKP3|D9P859|K0G266|I3DP79|E0FAZ2|B3H1R7|E0FGZ2|A0A0A7MCY0|E0F4L1|E0FN16|A0A0S4QA37|E0E8N3|E8KJE0|I2NJ82|B0BPX5|Q7VMI7|E0EYK2|A0A0H4HQW1|A3N144","None","Gammaproteobacteria|NA","20","Formate acetyltransferase |Pyruvate formate-lyase |Glycine radical domain protein |Formate C-acetyltransferase ","Bacteria","None|2.3.1.54 {ECO:0000313|EMBL:AFU18366.1}|2.3.1.54 {ECO:0000313|EMBL:ACE61744.1}|2.3.1.54 {ECO:0000313|EMBL:AIZ78379.1}|2.3.1.54 {ECO:0000313|EMBL:EFX91017.1}|2.3.1.54 {ECO:0000313|EMBL:EIG25893.1}|2.3.1.54 {ECO:0000313|EMBL:AKO48058.1}|2.3.1.54 {ECO:0000313|EMBL:ABN74130.1}","NA","Pasteurellaceae|NA","False|True","Actinobacillus|NA|Haemophilus","491785062:2|306857669:1|491790771:1|407387873:1|386908836:0|491785062:1|189915492:1|746130756:1|306853166:1|322118816:1|491990048:1|501220057:1|227478839:3|857130474:7","APP6_0330|appser4_10680|APP2_0857|ASU2_01120|HMPREF1050_0778|appser11_11590|APP7_1092|appser12_10800|ACEE_00980|appser10_10840|appser13_11160|MIDG2331_01076|appser1_11470|HMPREF0027_1957|HMPREF1054_0156|APJL_1054|HD_0990|appser9_11570|RZ68_03330|APL_1036","0008861 formate C-acetyltransferase activity|0016829 lyase activity|0003824 catalytic activity","None|Airways|Skin","None|Not Specified|Facultative|Anaerobe","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","D9PCY7","Pasteurellales|NA","Actinobacillus pleuropneumoniae serovar 6 str. Femo.|Actinobacillus pleuropneumoniae serovar 4 str. M62.|Actinobacillus pleuropneumoniae serovar 2 str. 4226.|Actinobacillus suis H91-0380.|Haemophilus parahaemolyticus HK385.|Actinobacillus pleuropneumoniae serovar 11 str. 56153.|Actinobacillus pleuropneumoniae serotype 7  (strain AP76)|Actinobacillus pleuropneumoniae serovar 12 str. 1096.|Actinobacillus equuli subsp. equuli.|Actinobacillus pleuropneumoniae serovar 10 str. D13039.|Actinobacillus pleuropneumoniae serovar 13 str. N273.|Actinobacillus pleuropneumoniae serovar 8.|Actinobacillus pleuropneumoniae serovar 1 str. 4074.|Actinobacillus ureae ATCC 25976.|Haemophilus paraphrohaemolyticus HK411.|Actinobacillus pleuropneumoniae serotype 3  (strain JL03)|Haemophilus ducreyi  (strain 35000HP / ATCC 700724)|Actinobacillus pleuropneumoniae serovar 9 str. CVJ13261.|Haemophilus ducreyi.|Actinobacillus pleuropneumoniae serotype 5b  (strain L20)","None","PF01228 Gly_radical|PF02901 PFL","Proteobacteria|NA","false","770|496","D9PCY7","Actinobacillus pleuropneumoniae|NA|Actinobacillus suis|Haemophilus parahaemolyticus|Actinobacillus equuli|Actinobacillus ureae|Haemophilus paraphrohaemolyticus|[Haemophilus] ducreyi","Unreviewed","NA","754256|754255|754254|696748|1095744|754260|537457|754261|202947|754259|754262|754345|228399|887324|1095743|434271|233412|754258|730|416269","D9PCY7_ACTPL|E0EKP3_ACTPL|D9P859_ACTPL|K0G266_ACTSU|I3DP79_HAEPH|E0FAZ2_ACTPL|B3H1R7_ACTP7|E0FGZ2_ACTPL|A0A0A7MCY0_ACTE|E0F4L1_ACTPL|E0FN16_ACTPL|A0A0S4QA37_ACTP|E0E8N3_ACTPL|E8KJE0_9PAST|I2NJ82_9PAST|B0BPX5_ACTPJ|Q7VMI7_HAEDU|E0EYK2_ACTPL|A0A0H4HQW1_HAED|A3N144_ACTP2"
"1176632","L1MXG1|A0A0X8KBH4|E0P1J8|C4V4V2|J4NU43|G5GQS8|F5RIS2|A0A0K1FFJ5","None","Negativicutes","8","Formate C-acetyltransferase |Formate acetyltransferase ","Bacteria","None|2.3.1.54 {ECO:0000313|EMBL:EFM22320.1}|2.3.1.54 {ECO:0000313|EMBL:EEQ48199.1}|2.3.1.54 {ECO:0000313|EMBL:EJO22392.1}|2.3.1.54 {ECO:0000313|EMBL:EGK62360.1}","NA","Selenomonadaceae","False","Selenomonas|Centipeda","429153192:0|1010987424:1|497439591:1|238884561:1|497342171:1|493743983:1|333391242:0|912995347:1","HMPREF9163_01971|AXE86_07460|HMPREF9166_1965|HMPREF0908_1536|HMPREF1148_0315|HMPREF9334_01609|HMPREF9081_0107|ADJ74_02825","0008861 formate C-acetyltransferase activity","Oral|None","Anaerobe|None|Not Specified|Aerobe","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","L1MXG1","Selenomonadales","Selenomonas sp. oral taxon 138 str. F0429.|Selenomonas sp. oral taxon 136.|Selenomonas sp. oral taxon 149 str. 67H29BP.|Selenomonas flueggei ATCC 43531.|Selenomonas sp. FOBRC6.|Selenomonas infelix ATCC 43532.|Centipeda periodontii DSM 2778.|Selenomonas sp. oral taxon 478.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","770|749|760","L1MXG1","Selenomonas sp. oral taxon 138|Selenomonas sp. oral taxon 136|Selenomonas sp. oral taxon 149|Selenomonas flueggei|Selenomonas sp. FOBRC6|Selenomonas infelix|Centipeda periodontii|Selenomonas sp. oral taxon 478","Unreviewed","NA","1127695|713030|864563|638302|936572|679201|888060|712538","L1MXG1_9FIRM|A0A0X8KBH4_9FIR|E0P1J8_9FIRM|C4V4V2_9FIRM|J4NU43_9FIRM|G5GQS8_9FIRM|F5RIS2_9FIRM|A0A0K1FFJ5_9FIR"
"1176633","N9W5G9","None","Clostridia","1","Uncharacterized protein ","Bacteria","None","NA","Clostridiaceae","False","Hungatella","488672404:1","HMPREF1093_01386","0003824 catalytic activity","Not Specified","Not Specified","IPR001150 Gly_radical|IPR004184 PFL_dom","N9W5G9","Clostridiales","Hungatella hathewayi 12489931.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","771","N9W5G9","Hungatella hathewayi","Unreviewed","NA","999412","N9W5G9_9CLOT"
"1176634","A0A161ZC43|U2A7D2|A0A0U0ZBS0|A0A0M0F5F3","None","Actinobacteria|Bacilli","4","Formate acetyltransferase |Uncharacterized protein ","Bacteria","None|2.3.1.54 {ECO:0000313|EMBL:CPU66394.1}","NA","Promicromonosporaceae|Bacillaceae|Mycobacteriaceae","False","Cellulosimicrobium|Bacillus|Mycobacterium","1021010825:1|542112480:1|None|922583599:1","A0J59_02485|N880_28375|ERS075557_07830|M768_20535","0016740 transferase activity|0008861 formate C-acetyltransferase activity","None|Skin","None|Aerobe","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0U0ZBS0","Micrococcales|Bacillales|Corynebacteriales","Cellulosimicrobium sp. I38E.|Bacillus sp. EGD-AK10.|Mycobacterium abscessus.|Cellulosimicrobium cellulans F16.","None","PF01228 Gly_radical|PF02901 PFL","Actinobacteria|Firmicutes","false","754|748|771","A0A0U0ZBS0","Cellulosimicrobium sp. I38E|Bacillus sp. EGD-AK10|Mycobacterium abscessus|Cellulosimicrobium cellulans","Unreviewed","NA","1393139|1386080|36809|1350482","A0A161ZC43_9MIC|U2A7D2_9BACI|A0A0U0ZBS0_9MYC|A0A0M0F5F3_CELC"
"1176635","A0A0N0XNK6","None","Betaproteobacteria","1","Formate acetyltransferase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:KPC55264.1}","NA","Neisseriaceae","False","Amantichitinum","928394824:0","WG78_01360","0008861 formate C-acetyltransferase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0N0XNK6","Neisseriales","Amantichitinum ursilacus.","None","PF01228 Gly_radical|PF02901 PFL","Proteobacteria","false","771","A0A0N0XNK6","Amantichitinum ursilacus","Unreviewed","NA","857265","A0A0N0XNK6_9NEI"
"1176636","D0BLK8","None","Bacilli","1","Formate acetyltransferase ","Bacteria","None","NA","Carnobacteriaceae","False","Granulicatella","493754249:1","HMPREF0446_00861","0008861 formate C-acetyltransferase activity","Oral","Anaerobe","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","D0BLK8","Lactobacillales","Granulicatella elegans ATCC 700633.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","771","D0BLK8","Granulicatella elegans","Unreviewed","NA","626369","D0BLK8_9LACT"
"1176637","Q9RH17|Q5NM66|A0A0H3G3K1","None","Alphaproteobacteria","3","Formate acetyltransferase ","Bacteria","None|2.3.1.54 {ECO:0000313|EMBL:AAV90194.1}|2.3.1.54 {ECO:0000313|EMBL:AEH63379.1}","NA","Sphingomonadaceae","False|True","Zymomonas","6580769:1|56544040:2|335932839:1","pfl|ZMO1570|Zmob_1564","0008861 formate C-acetyltransferase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","Q9RH17","Sphingomonadales","Zymomonas mobilis.|Zymomonas mobilis subsp. mobilis  (strain ATCC 31821 / ZM4 / CP4)|Zymomonas mobilis subsp. mobilis  (strain ATCC 10988 / DSM 424 / LMG404 / NCIMB 8938 / NRRL B-806 / ZM1)","None","PF01228 Gly_radical|PF02901 PFL","Proteobacteria","false","771","Q9RH17","Zymomonas mobilis","Unreviewed","NA","542|264203|555217","Q9RH17_ZYMMB|Q5NM66_ZYMMO|A0A0H3G3K1_ZYMM"
"1176654","C5S516|J4TQ50|C8KZZ4","None","Gammaproteobacteria","3","PflB |Formate C-acetyltransferase ","Bacteria","None|2.3.1.54 {ECO:0000313|EMBL:EJP27419.1}","NA","Pasteurellaceae","False","Actinobacillus|Haemophilus","240295204:1|494790876:1|257451330:1","AM305_03538|HMPREF1128_0748|AM202_04097","0008861 formate C-acetyltransferase activity","None|Blood","None|Not Specified","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","C5S516","Pasteurellales","Actinobacillus minor NM305.|Haemophilus sputorum HK 2154.|Actinobacillus minor 202.","None","PF01228 Gly_radical|PF02901 PFL","Proteobacteria","false","774","C5S516","Actinobacillus minor|Haemophilus sputorum","Unreviewed","NA","637911|1078483|591023","C5S516_9PAST|J4TQ50_9PAST|C8KZZ4_9PAST"
"1176655","M9WZ61|A0A0B5BY60|S9Y6F5|A0A0D6UFP3|W0Q7Z1|W0Q690|E2PBB6","None","Gammaproteobacteria","7","Formate acetyltransferase PflB |Formate acetyltransferase |Uncharacterized protein |Pyruvate formate-lyase |Formate C-acetyltransferase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:AGK01646.1}|None|2.3.1.54 {ECO:0000313|EMBL:AKA12107.1}","NA","Pasteurellaceae","False","Mannheimia","493292183:1|748239662:1|544865774:1|1009054641:10|575442827:1|643591181:1|261310241:1","MHH_c11930|B824_20860|L278_01000|WC39_10665|X808_4860|X781_5640|COK_2473","0008861 formate C-acetyltransferase activity|0016829 lyase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","M9WZ61","Pasteurellales","Mannheimia haemolytica M42548.|Mannheimia haemolytica USDA-ARS-USMARC-184.|Mannheimia haemolytica D35.|Mannheimia haemolytica |Mannheimia varigena USDA-ARS-USMARC-1296.|Mannheimia varigena USDA-ARS-USMARC-1261.|Mannheimia haemolytica serotype A2 str. BOVINE.","None","PF01228 Gly_radical|PF02901 PFL","Proteobacteria","false","774","M9WZ61","Mannheimia haemolytica|Mannheimia varigena","Unreviewed","NA","1316932|1222034|1329905|75985|1433287|1432056|669262","M9WZ61_MANHA|A0A0B5BY60_MANH|S9Y6F5_MANHA|A0A0D6UFP3_MANH|W0Q7Z1_9PAST|W0Q690_9PAST|E2PBB6_MANHA"
"1176656","R5XX63|R6DZU1","None","NA","2","Uncharacterized protein ","Bacteria","None","NA","NA","False","NA","None","BN680_00300|BN710_00701","0003824 catalytic activity","None","None","IPR001150 Gly_radical|IPR004184 PFL_dom","R5XX63","NA","Ruminococcus sp. CAG:488.|Ruminococcus sp. CAG:563.","None","PF02901 PFL","NA","false","775","R5XX63","NA","Unreviewed","NA","1262959|1262961","R5XX63_9FIRM|R6DZU1_9FIRM"
"1176657","M3IVH6|A0A0A6S8Y9|F1YX98","None","Bacilli|NA","3","Pyruvate formate-lyase |Formate acetyltransferase |Formate C-acetyltransferase ","Bacteria","None|2.3.1.54 {ECO:0000313|EMBL:EGE53742.1}","NA","Streptococcaceae|NA","False","Streptococcus|NA","457094639:1|724486704:1|489194377:1","SPJ1_1606|NC01_01350|SPB_1307","0008861 formate C-acetyltransferase activity|0016829 lyase activity","None|Oral","None|Not Specified","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","M3IVH6","Lactobacillales|NA","Streptococcus parauberis KRS-02083.|Streptococcus uberis.|Streptococcus parauberis NCFD 2020.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes|NA","false","775","M3IVH6","Streptococcus parauberis|Streptococcus uberis|NA","Unreviewed","NA","1207545|1349|873447","M3IVH6_9STRE|A0A0A6S8Y9_STRU|F1YX98_9STRE"
"1176658","A0A0P6S280","None","Bacilli","1","Formate acetyltransferase ","Bacteria","None","NA","Streptococcaceae","False","Streptococcus","930686668:1","AKK44_05930","0008861 formate C-acetyltransferase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0P6S280","Lactobacillales","Streptococcus phocae.","None","PF01228 Gly_radical|PF02901 PFL","Firmicutes","false","775","A0A0P6S280","Streptococcus phocae","Unreviewed","NA","119224","A0A0P6S280_9STR"
"1176659","A0A0C1EZH7|A0A101K938|U1C0D5|Q7NY63|A0A0D8ZBR2","None","Betaproteobacteria","5","Formate acetyltransferase |Acetyltransferase |Formate C-acetyltransferase ","Bacteria","None|2.3.1.54 {ECO:0000313|EMBL:AAQ59087.1}","NA","Chromobacteriaceae","False|True","Chromobacterium|Pseudogulbenkiania","742259844:1|973440813:1|537050284:1|34102722:3|857335180:4","QR66_05385|Cv017_01820|O166_18435|CV_1412|VL04_20715","0008861 formate C-acetyltransferase activity","None|Not Specified","None|Facultative","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","A0A0C1EZH7","Neisseriales","Chromobacterium piscinae.|Chromobacterium violaceum.|Pseudogulbenkiania ferrooxidans EGD-HP2.|Chromobacterium violaceum  (strain ATCC 12472 / DSM 30191 / JCM 1249 /NBRC 12614 / NCIMB 9131 / NCTC 9757)","None","PF01228 Gly_radical|PF02901 PFL","Proteobacteria","false","775","A0A0C1EZH7","Chromobacterium piscinae|Chromobacterium violaceum|Pseudogulbenkiania ferrooxidans","Unreviewed","NA","686831|536|1388764|243365","A0A0C1EZH7_9NEI|A0A101K938_CHRV|U1C0D5_9NEIS|Q7NY63_CHRVO|A0A0D8ZBR2_CHRV"
"1176660","K6VLT2","None","Actinobacteria","1","Formate acetyltransferase ","Bacteria","None","NA","Dermatophilaceae","False","Austwickia","None","AUCHE_05_06090","0008861 formate C-acetyltransferase activity","None","None","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom","K6VLT2","Micrococcales","Austwickia chelonae NBRC 105200.","None","PF01228 Gly_radical|PF02901 PFL","Actinobacteria","false","775","K6VLT2","Austwickia chelonae","Unreviewed","NA","1184607","K6VLT2_9MICO"
"1176661","T0UNH6|A0A172Q598|A0A0S3JMF3|E9DL00|I0QJI4|F8HFV9|A0A139NI30","None","Bacilli","7","Pyruvate formate-lyase |Formate acetyltransferase |Formate C-acetyltransferase ","Bacteria","2.3.1.54 {ECO:0000313|EMBL:EQC68743.1}|None|2.3.1.54 {ECO:0000313|EMBL:ALR80583.1}|2.3.1.54 {ECO:0000313|EMBL:EFX55709.1}|2.3.1.54 {ECO:0000313|EMBL:KXT75695.1}","NA","Streptococcaceae","False","Streptococcus","530808829:1|1027079306:0|544713664:1|321278640:1|488977354:1|339291422:0|1002494521:0","HSISS1_1482|A0O21_00575|HSISS4_01571|HMPREF0848_01306|PS4_40392|Ssal_00375|STRDD12_00807","0008861 formate C-acetyltransferase activity|0016829 lyase activity|None","None|Airways|Not Specified|Oral","None|Anaerobe|Facultative|Aerobe","IPR005949 Form_AcTrfase|IPR019777 Form_AcTrfase_GR_CS|IPR001150 Gly_radical|IPR004184 PFL_dom|None","A0A172Q598","Lactobacillales","Streptococcus sp. HSISS1.|Streptococcus pantholopis.|Streptococcus salivarius.|Streptococcus sp. C150.|Streptococcus salivarius PS4.|Streptococcus salivarius  (strain 57.I)|Streptococcus sp. DD12.","None","PF01228 Gly_radical|PF02901 PFL|None","Firmicutes","false","770|775","A0A172Q598","Streptococcus sp. HSISS1|Streptococcus pantholopis|Streptococcus salivarius|Streptococcus sp. C150|Streptococcus sp. DD12","Unreviewed","NA","1316410|1811193|1304|435842|1157946|1046629|1777880","T0UNH6_9STRE|A0A172Q598_9STR|A0A0S3JMF3_STRS|E9DL00_9STRE|I0QJI4_STRSL|F8HFV9_STRE5|A0A139NI30_9STR"
